"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","02.01.2015 19:15 - 02.01.2015 19:30 (UTC)","1691","97"
"Austria (AT)","02.01.2015 19:30 - 02.01.2015 19:45 (UTC)","1688","98"
"Austria (AT)","02.01.2015 19:45 - 02.01.2015 20:00 (UTC)","1686","94"
"Austria (AT)","02.01.2015 20:00 - 02.01.2015 20:15 (UTC)","1684","141"
"Austria (AT)","02.01.2015 20:15 - 02.01.2015 20:30 (UTC)","1663","136"
"Austria (AT)","02.01.2015 20:30 - 02.01.2015 20:45 (UTC)","1624","141"
"Austria (AT)","02.01.2015 20:45 - 02.01.2015 21:00 (UTC)","1596","136"
"Austria (AT)","02.01.2015 21:00 - 02.01.2015 21:15 (UTC)","1599","193"
"Austria (AT)","02.01.2015 21:15 - 02.01.2015 21:30 (UTC)","1593","200"
"Austria (AT)","02.01.2015 21:30 - 02.01.2015 21:45 (UTC)","1593","158"
"Austria (AT)","02.01.2015 21:45 - 02.01.2015 22:00 (UTC)","1596","170"
"Austria (AT)","02.01.2015 22:00 - 02.01.2015 22:15 (UTC)","1570","190"
"Austria (AT)","02.01.2015 22:15 - 02.01.2015 22:30 (UTC)","1551","192"
"Austria (AT)","02.01.2015 22:30 - 02.01.2015 22:45 (UTC)","1547","134"
"Austria (AT)","02.01.2015 22:45 - 02.01.2015 23:00 (UTC)","1543","128"
"Austria (AT)","02.01.2015 23:00 - 02.01.2015 23:15 (UTC)","1516","166"
"Austria (AT)","02.01.2015 23:15 - 02.01.2015 23:30 (UTC)","1493","154"
"Austria (AT)","02.01.2015 23:30 - 02.01.2015 23:45 (UTC)","1485","132"
"Austria (AT)","02.01.2015 23:45 - 03.01.2015 00:00 (UTC)","1481","129"
"Austria (AT)","03.01.2015 00:00 - 03.01.2015 00:15 (UTC)","1473","141"
"Austria (AT)","03.01.2015 00:15 - 03.01.2015 00:30 (UTC)","1462","147"
"Austria (AT)","03.01.2015 00:30 - 03.01.2015 00:45 (UTC)","1469","143"
"Austria (AT)","03.01.2015 00:45 - 03.01.2015 01:00 (UTC)","1469","148"
"Austria (AT)","03.01.2015 01:00 - 03.01.2015 01:15 (UTC)","1477","210"
"Austria (AT)","03.01.2015 01:15 - 03.01.2015 01:30 (UTC)","1468","207"
"Austria (AT)","03.01.2015 01:30 - 03.01.2015 01:45 (UTC)","1464","209"
"Austria (AT)","03.01.2015 01:45 - 03.01.2015 02:00 (UTC)","1468","207"
