"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Finland (FI)","06.01.2015 04:00 - 06.01.2015 05:00 (CET/CEST)","883","n/e"
"Finland (FI)","06.01.2015 05:00 - 06.01.2015 06:00 (CET/CEST)","1159","n/e"
"Finland (FI)","06.01.2015 06:00 - 06.01.2015 07:00 (CET/CEST)","1480","n/e"
"Finland (FI)","06.01.2015 07:00 - 06.01.2015 08:00 (CET/CEST)","1545","n/e"
"Finland (FI)","06.01.2015 08:00 - 06.01.2015 09:00 (CET/CEST)","1571","n/e"
"Finland (FI)","06.01.2015 09:00 - 06.01.2015 10:00 (CET/CEST)","1600","n/e"
"Finland (FI)","06.01.2015 10:00 - 06.01.2015 11:00 (CET/CEST)","1615","n/e"
"Finland (FI)","06.01.2015 11:00 - 06.01.2015 12:00 (CET/CEST)","1571","n/e"
"Finland (FI)","06.01.2015 12:00 - 06.01.2015 13:00 (CET/CEST)","1534","n/e"
"Finland (FI)","06.01.2015 13:00 - 06.01.2015 14:00 (CET/CEST)","1547","n/e"
"Finland (FI)","06.01.2015 14:00 - 06.01.2015 15:00 (CET/CEST)","1722","n/e"
"Finland (FI)","06.01.2015 15:00 - 06.01.2015 16:00 (CET/CEST)","2034","n/e"
"Finland (FI)","06.01.2015 16:00 - 06.01.2015 17:00 (CET/CEST)","2073","n/e"
"Finland (FI)","06.01.2015 17:00 - 06.01.2015 18:00 (CET/CEST)","2017","n/e"
"Finland (FI)","06.01.2015 18:00 - 06.01.2015 19:00 (CET/CEST)","1949","n/e"
"Finland (FI)","06.01.2015 19:00 - 06.01.2015 20:00 (CET/CEST)","1715","n/e"
"Finland (FI)","06.01.2015 20:00 - 06.01.2015 21:00 (CET/CEST)","1436","n/e"
"Finland (FI)","06.01.2015 21:00 - 06.01.2015 22:00 (CET/CEST)","1295","n/e"
"Finland (FI)","06.01.2015 22:00 - 06.01.2015 23:00 (CET/CEST)","1030","n/e"
"Finland (FI)","06.01.2015 23:00 - 07.01.2015 00:00 (CET/CEST)","915","n/e"
"Finland (FI)","07.01.2015 00:00 - 07.01.2015 01:00 (CET/CEST)","829","n/e"
"Finland (FI)","07.01.2015 01:00 - 07.01.2015 02:00 (CET/CEST)","786","n/e"
"Finland (FI)","07.01.2015 02:00 - 07.01.2015 03:00 (CET/CEST)","790","n/e"
