"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","09.01.2015 23:00 - 10.01.2015 00:00 (CET/CEST)","4661","1045"
"France (FR)","10.01.2015 00:00 - 10.01.2015 01:00 (CET/CEST)","4508","729"
"France (FR)","10.01.2015 01:00 - 10.01.2015 02:00 (CET/CEST)","4446","515"
"France (FR)","10.01.2015 02:00 - 10.01.2015 03:00 (CET/CEST)","4254","429"
"France (FR)","10.01.2015 03:00 - 10.01.2015 04:00 (CET/CEST)","4079","293"
"France (FR)","10.01.2015 04:00 - 10.01.2015 05:00 (CET/CEST)","4057","307"
"France (FR)","10.01.2015 05:00 - 10.01.2015 06:00 (CET/CEST)","4078","351"
"France (FR)","10.01.2015 06:00 - 10.01.2015 07:00 (CET/CEST)","4122","498"
"France (FR)","10.01.2015 07:00 - 10.01.2015 08:00 (CET/CEST)","4327","588"
"France (FR)","10.01.2015 08:00 - 10.01.2015 09:00 (CET/CEST)","4451","549"
"France (FR)","10.01.2015 09:00 - 10.01.2015 10:00 (CET/CEST)","4509","919"
"France (FR)","10.01.2015 10:00 - 10.01.2015 11:00 (CET/CEST)","4548","866"
"France (FR)","10.01.2015 11:00 - 10.01.2015 12:00 (CET/CEST)","4471","981"
"France (FR)","10.01.2015 12:00 - 10.01.2015 13:00 (CET/CEST)","4523","1589"
"France (FR)","10.01.2015 13:00 - 10.01.2015 14:00 (CET/CEST)","4388","1000"
"France (FR)","10.01.2015 14:00 - 10.01.2015 15:00 (CET/CEST)","4279","667"
"France (FR)","10.01.2015 15:00 - 10.01.2015 16:00 (CET/CEST)","4174","535"
"France (FR)","10.01.2015 16:00 - 10.01.2015 17:00 (CET/CEST)","4309","637"
"France (FR)","10.01.2015 17:00 - 10.01.2015 18:00 (CET/CEST)","4598","846"
"France (FR)","10.01.2015 18:00 - 10.01.2015 19:00 (CET/CEST)","4853","1665"
"France (FR)","10.01.2015 19:00 - 10.01.2015 20:00 (CET/CEST)","4934","2053"
"France (FR)","10.01.2015 20:00 - 10.01.2015 21:00 (CET/CEST)","4604","1204"
