"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","07.01.2016 05:00 - 07.01.2016 06:00 (UTC)","1422","213"
"Italy (IT)","07.01.2016 06:00 - 07.01.2016 07:00 (UTC)","2216","613"
"Italy (IT)","07.01.2016 07:00 - 07.01.2016 08:00 (UTC)","3012","806"
"Italy (IT)","07.01.2016 08:00 - 07.01.2016 09:00 (UTC)","3350","1029"
"Italy (IT)","07.01.2016 09:00 - 07.01.2016 10:00 (UTC)","2986","849"
"Italy (IT)","07.01.2016 10:00 - 07.01.2016 11:00 (UTC)","2584","768"
"Italy (IT)","07.01.2016 11:00 - 07.01.2016 12:00 (UTC)","2185","465"
"Italy (IT)","07.01.2016 12:00 - 07.01.2016 13:00 (UTC)","2079","408"
"Italy (IT)","07.01.2016 13:00 - 07.01.2016 14:00 (UTC)","2147","672"
"Italy (IT)","07.01.2016 14:00 - 07.01.2016 15:00 (UTC)","2671","933"
"Italy (IT)","07.01.2016 15:00 - 07.01.2016 16:00 (UTC)","3696","1338"
"Italy (IT)","07.01.2016 16:00 - 07.01.2016 17:00 (UTC)","4020","1302"
"Italy (IT)","07.01.2016 17:00 - 07.01.2016 18:00 (UTC)","3735","1134"
"Italy (IT)","07.01.2016 18:00 - 07.01.2016 19:00 (UTC)","3555","1058"
"Italy (IT)","07.01.2016 19:00 - 07.01.2016 20:00 (UTC)","3084","887"
"Italy (IT)","07.01.2016 20:00 - 07.01.2016 21:00 (UTC)","2463","407"
"Italy (IT)","07.01.2016 21:00 - 07.01.2016 22:00 (UTC)","2148","158"
"Italy (IT)","07.01.2016 22:00 - 07.01.2016 23:00 (UTC)","1633","147"
"Italy (IT)","07.01.2016 23:00 - 08.01.2016 00:00 (UTC)","1432","123"
"Italy (IT)","08.01.2016 00:00 - 08.01.2016 01:00 (UTC)","1257","119"
"Italy (IT)","08.01.2016 01:00 - 08.01.2016 02:00 (UTC)","1235","119"
"Italy (IT)","08.01.2016 02:00 - 08.01.2016 03:00 (UTC)","1181","119"
"Italy (IT)","08.01.2016 03:00 - 08.01.2016 04:00 (UTC)","1201","119"
"Italy (IT)","08.01.2016 04:00 - 08.01.2016 05:00 (UTC)","1225","173"
"Italy (IT)","08.01.2016 05:00 - 08.01.2016 06:00 (UTC)","1423","336"
"Italy (IT)","08.01.2016 06:00 - 08.01.2016 07:00 (UTC)","2033","888"
"Italy (IT)","08.01.2016 07:00 - 08.01.2016 08:00 (UTC)","3121","906"
"Italy (IT)","08.01.2016 08:00 - 08.01.2016 09:00 (UTC)","3278","996"
"Italy (IT)","08.01.2016 09:00 - 08.01.2016 10:00 (UTC)","3248","1090"
"Italy (IT)","08.01.2016 10:00 - 08.01.2016 11:00 (UTC)","2885","1068"
"Italy (IT)","08.01.2016 11:00 - 08.01.2016 12:00 (UTC)","2381","927"
"Italy (IT)","08.01.2016 12:00 - 08.01.2016 13:00 (UTC)","2136","616"
"Italy (IT)","08.01.2016 13:00 - 08.01.2016 14:00 (UTC)","2327","657"
"Italy (IT)","08.01.2016 14:00 - 08.01.2016 15:00 (UTC)","2979","814"
"Italy (IT)","08.01.2016 15:00 - 08.01.2016 16:00 (UTC)","3428","865"
"Italy (IT)","08.01.2016 16:00 - 08.01.2016 17:00 (UTC)","4453","1025"
"Italy (IT)","08.01.2016 17:00 - 08.01.2016 18:00 (UTC)","4102","1004"
"Italy (IT)","08.01.2016 18:00 - 08.01.2016 19:00 (UTC)","3482","791"
"Italy (IT)","08.01.2016 19:00 - 08.01.2016 20:00 (UTC)","2785","619"
"Italy (IT)","08.01.2016 20:00 - 08.01.2016 21:00 (UTC)","1891","248"
"Italy (IT)","08.01.2016 21:00 - 08.01.2016 22:00 (UTC)","1705","201"
"Italy (IT)","08.01.2016 22:00 - 08.01.2016 23:00 (UTC)","1633","159"
"Italy (IT)","08.01.2016 23:00 - 09.01.2016 00:00 (UTC)","1483","38"
"Italy (IT)","09.01.2016 00:00 - 09.01.2016 01:00 (UTC)","1259","32"
"Italy (IT)","09.01.2016 01:00 - 09.01.2016 02:00 (UTC)","1244","33"
"Italy (IT)","09.01.2016 02:00 - 09.01.2016 03:00 (UTC)","1214","33"
"Italy (IT)","09.01.2016 03:00 - 09.01.2016 04:00 (UTC)","1199","33"
"Italy (IT)","09.01.2016 04:00 - 09.01.2016 05:00 (UTC)","1190","33"
"Italy (IT)","09.01.2016 05:00 - 09.01.2016 06:00 (UTC)","1239","81"
"Italy (IT)","09.01.2016 06:00 - 09.01.2016 07:00 (UTC)","1417","137"
"Italy (IT)","09.01.2016 07:00 - 09.01.2016 08:00 (UTC)","2125","320"
"Italy (IT)","09.01.2016 08:00 - 09.01.2016 09:00 (UTC)","2478","585"
"Italy (IT)","09.01.2016 09:00 - 09.01.2016 10:00 (UTC)","2536","736"
