"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Slovakia (SK)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","556","1"
"Slovakia (SK)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","539","3"
"Slovakia (SK)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","524","6"
"Slovakia (SK)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","514","17"
"Slovakia (SK)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","515","41"
"Slovakia (SK)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","515","99"
"Slovakia (SK)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","534","160"
"Slovakia (SK)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","517","139"
"Slovakia (SK)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","509","92"
"Slovakia (SK)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","501","31"
"Slovakia (SK)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","499","10"
"Slovakia (SK)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","499","10"
"Slovakia (SK)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","494","0"
"Slovakia (SK)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","421","0"
"Slovakia (SK)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","423",""
"Slovakia (SK)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","424",""
"Slovakia (SK)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","419",""
"Slovakia (SK)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","419",""
"Slovakia (SK)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","416",""
"Slovakia (SK)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","452",""
"Slovakia (SK)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","468","0"
"Slovakia (SK)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","474","61"
"Slovakia (SK)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","486","61"
"Slovakia (SK)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","483","23"
"Slovakia (SK)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","491","0"
"Slovakia (SK)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","479","0"
"Slovakia (SK)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","483","0"
"Slovakia (SK)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","480","0"
"Slovakia (SK)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","478","0"
"Slovakia (SK)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","479","0"
"Slovakia (SK)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","475","87"
"Slovakia (SK)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","475","89"
"Slovakia (SK)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","469","1"
"Slovakia (SK)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","446","9"
"Slovakia (SK)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","438","0"
"Slovakia (SK)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","439","0"
"Slovakia (SK)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","439",""
"Slovakia (SK)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","390",""
"Slovakia (SK)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","393",""
"Slovakia (SK)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","392",""
"Slovakia (SK)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","392",""
"Slovakia (SK)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","393",""
"Slovakia (SK)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","419",""
"Slovakia (SK)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","455",""
"Slovakia (SK)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","444",""
"Slovakia (SK)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","449","0"
"Slovakia (SK)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","484","0"
"Slovakia (SK)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","509","0"
"Slovakia (SK)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","626","0"
"Slovakia (SK)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","648","55"
"Slovakia (SK)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","754","40"
"Slovakia (SK)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","750","36"
"Slovakia (SK)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","750","0"
"Slovakia (SK)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","765","0"
"Slovakia (SK)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","767","0"
"Slovakia (SK)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","803","81"
"Slovakia (SK)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","808","85"
"Slovakia (SK)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","812","25"
"Slovakia (SK)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","799","0"
"Slovakia (SK)","10.01.2015 22:00 - 10.01.2015 23:00 (UTC)","807","0"
"Slovakia (SK)","10.01.2015 23:00 - 11.01.2015 00:00 (UTC)","817","0"
"Slovakia (SK)","11.01.2015 00:00 - 11.01.2015 01:00 (UTC)","875","0"
"Slovakia (SK)","11.01.2015 01:00 - 11.01.2015 02:00 (UTC)","840",""
"Slovakia (SK)","11.01.2015 02:00 - 11.01.2015 03:00 (UTC)","831",""
"Slovakia (SK)","11.01.2015 03:00 - 11.01.2015 04:00 (UTC)","844",""
"Slovakia (SK)","11.01.2015 04:00 - 11.01.2015 05:00 (UTC)","858",""
"Slovakia (SK)","11.01.2015 05:00 - 11.01.2015 06:00 (UTC)","856",""
"Slovakia (SK)","11.01.2015 06:00 - 11.01.2015 07:00 (UTC)","835",""
"Slovakia (SK)","11.01.2015 07:00 - 11.01.2015 08:00 (UTC)","859",""
"Slovakia (SK)","11.01.2015 08:00 - 11.01.2015 09:00 (UTC)","859","0"
"Slovakia (SK)","11.01.2015 09:00 - 11.01.2015 10:00 (UTC)","866","0"
"Slovakia (SK)","11.01.2015 10:00 - 11.01.2015 11:00 (UTC)","872","0"
"Slovakia (SK)","11.01.2015 11:00 - 11.01.2015 12:00 (UTC)","872","0"
"Slovakia (SK)","11.01.2015 12:00 - 11.01.2015 13:00 (UTC)","1001","8"
"Slovakia (SK)","11.01.2015 13:00 - 11.01.2015 14:00 (UTC)","1007","50"
"Slovakia (SK)","11.01.2015 14:00 - 11.01.2015 15:00 (UTC)","1007","47"
"Slovakia (SK)","11.01.2015 15:00 - 11.01.2015 16:00 (UTC)","1007","1"
"Slovakia (SK)","11.01.2015 16:00 - 11.01.2015 17:00 (UTC)","1008","0"
"Slovakia (SK)","11.01.2015 17:00 - 11.01.2015 18:00 (UTC)","1009","0"
"Slovakia (SK)","11.01.2015 18:00 - 11.01.2015 19:00 (UTC)","1011","0"
"Slovakia (SK)","11.01.2015 19:00 - 11.01.2015 20:00 (UTC)","1010","50"
"Slovakia (SK)","11.01.2015 20:00 - 11.01.2015 21:00 (UTC)","1007","48"
"Slovakia (SK)","11.01.2015 21:00 - 11.01.2015 22:00 (UTC)","1008","1"
"Slovakia (SK)","11.01.2015 22:00 - 11.01.2015 23:00 (UTC)","1007","23"
"Slovakia (SK)","11.01.2015 23:00 - 12.01.2015 00:00 (UTC)","1009","0"
"Slovakia (SK)","12.01.2015 00:00 - 12.01.2015 01:00 (UTC)","950","11"
"Slovakia (SK)","12.01.2015 01:00 - 12.01.2015 02:00 (UTC)","951","7"
"Slovakia (SK)","12.01.2015 02:00 - 12.01.2015 03:00 (UTC)","950","10"
"Slovakia (SK)","12.01.2015 03:00 - 12.01.2015 04:00 (UTC)","951","13"
"Slovakia (SK)","12.01.2015 04:00 - 12.01.2015 05:00 (UTC)","949","18"
"Slovakia (SK)","12.01.2015 05:00 - 12.01.2015 06:00 (UTC)","952","21"
"Slovakia (SK)","12.01.2015 06:00 - 12.01.2015 07:00 (UTC)","960","26"
"Slovakia (SK)","12.01.2015 07:00 - 12.01.2015 08:00 (UTC)","965","17"
"Slovakia (SK)","12.01.2015 08:00 - 12.01.2015 09:00 (UTC)","957","23"
"Slovakia (SK)","12.01.2015 09:00 - 12.01.2015 10:00 (UTC)","952","42"
"Slovakia (SK)","12.01.2015 10:00 - 12.01.2015 11:00 (UTC)","946","23"
"Slovakia (SK)","12.01.2015 11:00 - 12.01.2015 12:00 (UTC)","954","10"
"Slovakia (SK)","12.01.2015 12:00 - 12.01.2015 13:00 (UTC)","952","20"
"Slovakia (SK)","12.01.2015 13:00 - 12.01.2015 14:00 (UTC)","953","2"
"Slovakia (SK)","12.01.2015 14:00 - 12.01.2015 15:00 (UTC)","951","5"
"Slovakia (SK)","12.01.2015 15:00 - 12.01.2015 16:00 (UTC)","947","16"
"Slovakia (SK)","12.01.2015 16:00 - 12.01.2015 17:00 (UTC)","939","16"
"Slovakia (SK)","12.01.2015 17:00 - 12.01.2015 18:00 (UTC)","904","21"
"Slovakia (SK)","12.01.2015 18:00 - 12.01.2015 19:00 (UTC)","893","111"
"Slovakia (SK)","12.01.2015 19:00 - 12.01.2015 20:00 (UTC)","869","118"
"Slovakia (SK)","12.01.2015 20:00 - 12.01.2015 21:00 (UTC)","871","40"
"Slovakia (SK)","12.01.2015 21:00 - 12.01.2015 22:00 (UTC)","869","18"
"Slovakia (SK)","12.01.2015 22:00 - 12.01.2015 23:00 (UTC)","858","33"
"Slovakia (SK)","12.01.2015 23:00 - 13.01.2015 00:00 (UTC)","855","22"
"Slovakia (SK)","13.01.2015 00:00 - 13.01.2015 01:00 (UTC)","760","1"
"Slovakia (SK)","13.01.2015 01:00 - 13.01.2015 02:00 (UTC)","744",""
"Slovakia (SK)","13.01.2015 02:00 - 13.01.2015 03:00 (UTC)","739",""
"Slovakia (SK)","13.01.2015 03:00 - 13.01.2015 04:00 (UTC)","743",""
"Slovakia (SK)","13.01.2015 04:00 - 13.01.2015 05:00 (UTC)","729",""
"Slovakia (SK)","13.01.2015 05:00 - 13.01.2015 06:00 (UTC)","728",""
"Slovakia (SK)","13.01.2015 06:00 - 13.01.2015 07:00 (UTC)","794",""
"Slovakia (SK)","13.01.2015 07:00 - 13.01.2015 08:00 (UTC)","791","45"
"Slovakia (SK)","13.01.2015 08:00 - 13.01.2015 09:00 (UTC)","767","50"
"Slovakia (SK)","13.01.2015 09:00 - 13.01.2015 10:00 (UTC)","797","1"
"Slovakia (SK)","13.01.2015 10:00 - 13.01.2015 11:00 (UTC)","797","0"
"Slovakia (SK)","13.01.2015 11:00 - 13.01.2015 12:00 (UTC)","735","21"
"Slovakia (SK)","13.01.2015 12:00 - 13.01.2015 13:00 (UTC)","748","2"
