"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Ireland (IE)","03.01.2015 12:30 - 03.01.2015 13:00 (UTC)","156","n/e"
"Ireland (IE)","03.01.2015 13:00 - 03.01.2015 13:30 (UTC)","157","n/e"
"Ireland (IE)","03.01.2015 13:30 - 03.01.2015 14:00 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 14:00 - 03.01.2015 14:30 (UTC)","162","n/e"
"Ireland (IE)","03.01.2015 14:30 - 03.01.2015 15:00 (UTC)","173","n/e"
"Ireland (IE)","03.01.2015 15:00 - 03.01.2015 15:30 (UTC)","175","n/e"
"Ireland (IE)","03.01.2015 15:30 - 03.01.2015 16:00 (UTC)","174","n/e"
"Ireland (IE)","03.01.2015 16:00 - 03.01.2015 16:30 (UTC)","177","n/e"
"Ireland (IE)","03.01.2015 16:30 - 03.01.2015 17:00 (UTC)","175","n/e"
"Ireland (IE)","03.01.2015 17:00 - 03.01.2015 17:30 (UTC)","175","n/e"
"Ireland (IE)","03.01.2015 17:30 - 03.01.2015 18:00 (UTC)","175","n/e"
"Ireland (IE)","03.01.2015 18:00 - 03.01.2015 18:30 (UTC)","174","n/e"
"Ireland (IE)","03.01.2015 18:30 - 03.01.2015 19:00 (UTC)","174","n/e"
"Ireland (IE)","03.01.2015 19:00 - 03.01.2015 19:30 (UTC)","173","n/e"
"Ireland (IE)","03.01.2015 19:30 - 03.01.2015 20:00 (UTC)","159","n/e"
"Ireland (IE)","03.01.2015 20:00 - 03.01.2015 20:30 (UTC)","158","n/e"
"Ireland (IE)","03.01.2015 20:30 - 03.01.2015 21:00 (UTC)","159","n/e"
"Ireland (IE)","03.01.2015 21:00 - 03.01.2015 21:30 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 21:30 - 03.01.2015 22:00 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 22:00 - 03.01.2015 22:30 (UTC)","152","n/e"
"Ireland (IE)","03.01.2015 22:30 - 03.01.2015 23:00 (UTC)","151","n/e"
"Ireland (IE)","03.01.2015 23:00 - 03.01.2015 23:30 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 23:30 - 04.01.2015 00:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 00:00 - 04.01.2015 00:30 (UTC)","154","n/e"
"Ireland (IE)","04.01.2015 00:30 - 04.01.2015 01:00 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 01:00 - 04.01.2015 01:30 (UTC)","151","n/e"
"Ireland (IE)","04.01.2015 01:30 - 04.01.2015 02:00 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 02:00 - 04.01.2015 02:30 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 02:30 - 04.01.2015 03:00 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 03:00 - 04.01.2015 03:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 03:30 - 04.01.2015 04:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 04:00 - 04.01.2015 04:30 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 04:30 - 04.01.2015 05:00 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 05:00 - 04.01.2015 05:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 05:30 - 04.01.2015 06:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 06:00 - 04.01.2015 06:30 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 06:30 - 04.01.2015 07:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 07:00 - 04.01.2015 07:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 07:30 - 04.01.2015 08:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 08:00 - 04.01.2015 08:30 (UTC)","152","n/e"
"Ireland (IE)","04.01.2015 08:30 - 04.01.2015 09:00 (UTC)","152","n/e"
"Ireland (IE)","04.01.2015 09:00 - 04.01.2015 09:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 09:30 - 04.01.2015 10:00 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 10:00 - 04.01.2015 10:30 (UTC)","159","n/e"
"Ireland (IE)","04.01.2015 10:30 - 04.01.2015 11:00 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 11:00 - 04.01.2015 11:30 (UTC)","154","n/e"
"Ireland (IE)","04.01.2015 11:30 - 04.01.2015 12:00 (UTC)","159","n/e"
"Ireland (IE)","04.01.2015 12:00 - 04.01.2015 12:30 (UTC)","158","n/e"
"Ireland (IE)","04.01.2015 12:30 - 04.01.2015 13:00 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 13:00 - 04.01.2015 13:30 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 13:30 - 04.01.2015 14:00 (UTC)","175","n/e"
"Ireland (IE)","04.01.2015 14:00 - 04.01.2015 14:30 (UTC)","175","n/e"
"Ireland (IE)","04.01.2015 14:30 - 04.01.2015 15:00 (UTC)","171","n/e"
"Ireland (IE)","04.01.2015 15:00 - 04.01.2015 15:30 (UTC)","175","n/e"
"Ireland (IE)","04.01.2015 15:30 - 04.01.2015 16:00 (UTC)","172","n/e"
"Ireland (IE)","04.01.2015 16:00 - 04.01.2015 16:30 (UTC)","172","n/e"
"Ireland (IE)","04.01.2015 16:30 - 04.01.2015 17:00 (UTC)","176","n/e"
"Ireland (IE)","04.01.2015 17:00 - 04.01.2015 17:30 (UTC)","176","n/e"
"Ireland (IE)","04.01.2015 17:30 - 04.01.2015 18:00 (UTC)","176","n/e"
"Ireland (IE)","04.01.2015 18:00 - 04.01.2015 18:30 (UTC)","175","n/e"
"Ireland (IE)","04.01.2015 18:30 - 04.01.2015 19:00 (UTC)","159","n/e"
"Ireland (IE)","04.01.2015 19:00 - 04.01.2015 19:30 (UTC)","160","n/e"
"Ireland (IE)","04.01.2015 19:30 - 04.01.2015 20:00 (UTC)","157","n/e"
"Ireland (IE)","04.01.2015 20:00 - 04.01.2015 20:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 20:30 - 04.01.2015 21:00 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 21:00 - 04.01.2015 21:30 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 21:30 - 04.01.2015 22:00 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 22:00 - 04.01.2015 22:30 (UTC)","156","n/e"
"Ireland (IE)","04.01.2015 22:30 - 04.01.2015 23:00 (UTC)","151","n/e"
"Ireland (IE)","04.01.2015 23:00 - 04.01.2015 23:30 (UTC)","155","n/e"
"Ireland (IE)","04.01.2015 23:30 - 05.01.2015 00:00 (UTC)","154","n/e"
"Ireland (IE)","05.01.2015 00:00 - 05.01.2015 00:30 (UTC)","153","n/e"
"Ireland (IE)","05.01.2015 00:30 - 05.01.2015 01:00 (UTC)","139","n/e"
"Ireland (IE)","05.01.2015 01:00 - 05.01.2015 01:30 (UTC)","138","n/e"
"Ireland (IE)","05.01.2015 01:30 - 05.01.2015 02:00 (UTC)","138","n/e"
"Ireland (IE)","05.01.2015 02:00 - 05.01.2015 02:30 (UTC)","138","n/e"
"Ireland (IE)","05.01.2015 02:30 - 05.01.2015 03:00 (UTC)","137","n/e"
"Ireland (IE)","05.01.2015 03:00 - 05.01.2015 03:30 (UTC)","138","n/e"
"Ireland (IE)","05.01.2015 03:30 - 05.01.2015 04:00 (UTC)","138","n/e"
"Ireland (IE)","05.01.2015 04:00 - 05.01.2015 04:30 (UTC)","139","n/e"
"Ireland (IE)","05.01.2015 04:30 - 05.01.2015 05:00 (UTC)","139","n/e"
"Ireland (IE)","05.01.2015 05:00 - 05.01.2015 05:30 (UTC)","137","n/e"
"Ireland (IE)","05.01.2015 05:30 - 05.01.2015 06:00 (UTC)","136","n/e"
"Ireland (IE)","05.01.2015 06:00 - 05.01.2015 06:30 (UTC)","139","n/e"
"Ireland (IE)","05.01.2015 06:30 - 05.01.2015 07:00 (UTC)","139","n/e"
"Ireland (IE)","05.01.2015 07:00 - 05.01.2015 07:30 (UTC)","156","n/e"
"Ireland (IE)","05.01.2015 07:30 - 05.01.2015 08:00 (UTC)","157","n/e"
"Ireland (IE)","05.01.2015 08:00 - 05.01.2015 08:30 (UTC)","154","n/e"
"Ireland (IE)","05.01.2015 08:30 - 05.01.2015 09:00 (UTC)","172","n/e"
"Ireland (IE)","05.01.2015 09:00 - 05.01.2015 09:30 (UTC)","174","n/e"
"Ireland (IE)","05.01.2015 09:30 - 05.01.2015 10:00 (UTC)","173","n/e"
"Ireland (IE)","05.01.2015 10:00 - 05.01.2015 10:30 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 10:30 - 05.01.2015 11:00 (UTC)","174","n/e"
"Ireland (IE)","05.01.2015 11:00 - 05.01.2015 11:30 (UTC)","176","n/e"
"Ireland (IE)","05.01.2015 11:30 - 05.01.2015 12:00 (UTC)","173","n/e"
"Ireland (IE)","05.01.2015 12:00 - 05.01.2015 12:30 (UTC)","176","n/e"
"Ireland (IE)","05.01.2015 12:30 - 05.01.2015 13:00 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 13:00 - 05.01.2015 13:30 (UTC)","178","n/e"
"Ireland (IE)","05.01.2015 13:30 - 05.01.2015 14:00 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 14:00 - 05.01.2015 14:30 (UTC)","159","n/e"
"Ireland (IE)","05.01.2015 14:30 - 05.01.2015 15:00 (UTC)","159","n/e"
"Ireland (IE)","05.01.2015 15:00 - 05.01.2015 15:30 (UTC)","160","n/e"
"Ireland (IE)","05.01.2015 15:30 - 05.01.2015 16:00 (UTC)","160","n/e"
"Ireland (IE)","05.01.2015 16:00 - 05.01.2015 16:30 (UTC)","166","n/e"
"Ireland (IE)","05.01.2015 16:30 - 05.01.2015 17:00 (UTC)","174","n/e"
"Ireland (IE)","05.01.2015 17:00 - 05.01.2015 17:30 (UTC)","176","n/e"
"Ireland (IE)","05.01.2015 17:30 - 05.01.2015 18:00 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 18:00 - 05.01.2015 18:30 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 18:30 - 05.01.2015 19:00 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 19:00 - 05.01.2015 19:30 (UTC)","175","n/e"
"Ireland (IE)","05.01.2015 19:30 - 05.01.2015 20:00 (UTC)","174","n/e"
"Ireland (IE)","05.01.2015 20:00 - 05.01.2015 20:30 (UTC)","172","n/e"
"Ireland (IE)","05.01.2015 20:30 - 05.01.2015 21:00 (UTC)","148","n/e"
"Ireland (IE)","05.01.2015 21:00 - 05.01.2015 21:30 (UTC)","148","n/e"
"Ireland (IE)","05.01.2015 21:30 - 05.01.2015 22:00 (UTC)","132","n/e"
"Ireland (IE)","05.01.2015 22:00 - 05.01.2015 22:30 (UTC)","133","n/e"
"Ireland (IE)","05.01.2015 22:30 - 05.01.2015 23:00 (UTC)","126","n/e"
"Ireland (IE)","05.01.2015 23:00 - 05.01.2015 23:30 (UTC)","129","n/e"
"Ireland (IE)","05.01.2015 23:30 - 06.01.2015 00:00 (UTC)","129","n/e"
"Ireland (IE)","06.01.2015 00:00 - 06.01.2015 00:30 (UTC)","126","n/e"
"Ireland (IE)","06.01.2015 00:30 - 06.01.2015 01:00 (UTC)","129","n/e"
"Ireland (IE)","06.01.2015 01:00 - 06.01.2015 01:30 (UTC)","129","n/e"
"Ireland (IE)","06.01.2015 01:30 - 06.01.2015 02:00 (UTC)","131","n/e"
"Ireland (IE)","06.01.2015 02:00 - 06.01.2015 02:30 (UTC)","131","n/e"
"Ireland (IE)","06.01.2015 02:30 - 06.01.2015 03:00 (UTC)","131","n/e"
