"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Bulgaria (BG)","08.01.2015 04:00 - 08.01.2015 05:00 (UTC)","N/A","847"
"Bulgaria (BG)","08.01.2015 05:00 - 08.01.2015 06:00 (UTC)","N/A","1215"
"Bulgaria (BG)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","N/A","1403"
"Bulgaria (BG)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","N/A","1406"
"Bulgaria (BG)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","N/A","1350"
"Bulgaria (BG)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","N/A","1201"
"Bulgaria (BG)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","N/A","1037"
"Bulgaria (BG)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","N/A","992"
"Bulgaria (BG)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","N/A","962"
"Bulgaria (BG)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","N/A","1124"
"Bulgaria (BG)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","N/A","1361"
"Bulgaria (BG)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","N/A","1363"
"Bulgaria (BG)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","N/A","1405"
"Bulgaria (BG)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","N/A","1401"
"Bulgaria (BG)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","N/A","1383"
"Bulgaria (BG)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","N/A","1339"
"Bulgaria (BG)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","N/A","1316"
"Bulgaria (BG)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","N/A","1218"
"Bulgaria (BG)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","N/A","876"
"Bulgaria (BG)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","N/A","746"
"Bulgaria (BG)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","N/A","741"
"Bulgaria (BG)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","N/A","671"
"Bulgaria (BG)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","N/A","672"
"Bulgaria (BG)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","N/A","675"
"Bulgaria (BG)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","N/A","851"
"Bulgaria (BG)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","N/A","1099"
"Bulgaria (BG)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","N/A","1306"
"Bulgaria (BG)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","N/A","1278"
"Bulgaria (BG)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","N/A","1217"
"Bulgaria (BG)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","N/A","1167"
"Bulgaria (BG)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","N/A","1187"
"Bulgaria (BG)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","N/A","1137"
"Bulgaria (BG)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","N/A","1031"
"Bulgaria (BG)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","N/A","1014"
"Bulgaria (BG)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","N/A","1212"
"Bulgaria (BG)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","N/A","1379"
"Bulgaria (BG)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","N/A","1399"
"Bulgaria (BG)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","N/A","1376"
"Bulgaria (BG)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","N/A","1260"
"Bulgaria (BG)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","N/A","1223"
"Bulgaria (BG)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","N/A","1237"
"Bulgaria (BG)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","N/A","874"
